BASMID,SEGRADES,CENREG,EDCPUB,EDCCAT,EDCREL,EDCPRI,EDCINTK12,EDCHSFL,DISTASSI,SCHRTSCHL,SCHLMAGNET,SEENJOY,SEABSNT,FCSCHOOL,FCTEACHR,FCSTDS,FHHOME,FHWKHRS,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,FOCONCRTX,FOMUSEUMX,FOZOOX,FOGROUPX,HHENGLISH,CSPEAKX,HHTOTALXX,HHPRTNRSX,P1REL,P1SEX,P1AGE,P2REL,P2SEX,P2MRSTA,PAR1EMPL,PAR1FTFY,PAR1MARST,PAR2FTFY,PAR2MARST,NUMSIBSX,TTLHHINC,OWNRNTHB,HVINTSPHO,HVINTCOM,INTACC,CHLDNT,LRNCOMP,LRNTAB,LRNCELL
20191188820,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,3,4,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,4,5,0,1,2,33,1,1,1,1,1,1,1,1,2,5,1,1,1,1,2,1,1,1
20191188846,1,4,1,2,2,2,2,2,1,2,2,2,2,1,1,2,3,4,2,1,1,1,1,1,2,5,2,2,1,2,2,2,1,2,4,0,1,1,46,1,2,1,2,2,1,2,1,1,12,1,1,1,1,1,1,1,1
20191188850,1,3,1,2,2,2,2,2,1,2,2,1,1,1,2,1,3,5,2,2,2,2,1,1,2,4,2,2,2,2,2,2,1,2,5,0,1,1,41,1,2,1,1,1,1,1,1,2,11,1,1,1,1,3,2,2,1
20191188857,3,4,1,2,2,2,2,2,1,2,2,2,1,2,3,2,4,10,1,2,1,2,2,1,1,3,2,2,2,2,2,2,1,4,5,0,1,2,43,1,1,1,4,3,1,1,1,1,3,2,1,1,1,3,2,2,1
20191188880,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,4,2,2,2,2,1,2,2,6,2,2,2,2,2,2,1,2,6,0,1,2,38,5,2,2,2,2,6,2,5,3,3,1,1,1,1,2,2,2,1
20191188882,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,3,1,2,1,2,1,1,2,4,2,2,2,2,2,2,1,2,4,0,1,2,46,1,1,1,2,2,1,1,1,1,9,1,1,1,1,2,1,2,1
20191188902,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,3,3,2,2,2,2,2,1,1,5,2,2,1,2,1,1,1,2,3,0,6,2,58,6,1,1,1,1,1,1,1,0,6,1,1,1,1,1,1,1,1
20191188907,2,3,1,2,2,2,2,2,2,1,2,2,1,1,1,1,4,30,1,2,1,2,1,2,2,7,2,1,2,2,2,2,2,4,6,0,1,2,53,1,1,1,2,2,1,1,1,2,8,1,1,1,1,2,1,2,1
20191188912,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,6,1,1,1,1,1,1,1,7,1,1,2,1,1,1,1,2,6,0,1,2,40,1,1,1,1,1,1,1,1,3,8,2,1,1,1,1,1,1,1
20191188920,2,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,7,1,1,1,1,1,2,2,7,1,2,2,2,2,1,1,2,4,0,1,2,33,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,1,2,2
20191188940,1,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,10,2,2,1,1,1,2,1,5,2,2,1,2,2,1,2,3,5,0,1,2,43,1,1,1,1,1,1,1,1,2,7,1,1,1,1,1,1,1,1
20191188944,2,3,1,2,2,2,2,2,1,2,2,3,2,2,2,2,4,5,1,2,1,2,1,2,1,7,1,1,2,2,2,2,1,2,3,0,1,1,44,1,2,1,1,1,1,3,1,0,11,1,1,1,1,1,1,1,1
20191188949,2,4,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,2,7,2,2,2,2,2,2,2,4,6,0,1,2,43,1,1,1,1,1,1,1,1,3,3,2,1,2,3,2,1,2,1
20191188966,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,10,2,2,1,1,1,1,1,5,1,1,1,1,2,2,1,4,5,0,1,1,49,1,2,1,1,1,1,1,1,2,6,1,1,1,1,1,1,1,1
20191188987,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,4,4,1,2,1,2,1,2,2,5,2,1,2,2,2,1,1,2,4,0,1,2,40,1,1,1,1,1,1,1,1,1,9,1,1,1,1,2,1,1,1
20191188990,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,1,2,3,0,1,2,48,1,1,1,1,1,1,1,1,0,6,1,1,1,1,3,1,1,1
20191189011,3,1,1,2,2,2,2,2,1,2,2,3,1,3,3,2,3,5,1,1,1,1,1,1,1,3,2,2,2,2,2,1,1,2,4,0,1,2,41,3,1,1,1,1,1,1,1,1,5,1,1,1,1,3,1,2,2
20191189017,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,3,3,2,1,2,1,1,1,2,4,1,1,1,2,2,1,1,2,5,0,1,2,27,1,1,1,4,3,1,1,1,2,5,2,1,1,1,2,1,1,2
20191189047,1,4,1,2,2,2,2,2,1,2,1,1,2,1,1,1,3,3,1,2,2,2,1,1,1,5,1,1,2,1,2,1,1,2,4,0,1,2,47,1,1,1,1,1,2,1,1,0,7,1,1,1,1,1,1,2,1
20191189074,2,2,1,2,2,2,2,2,1,2,2,2,1,4,3,4,4,10,2,1,1,1,1,1,1,7,1,1,1,1,2,1,1,2,4,0,1,2,38,1,1,1,4,3,1,2,1,1,4,1,1,1,1,1,1,2,1
20191189151,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,4,2,2,2,1,1,1,2,3,2,2,2,2,2,1,1,2,4,0,1,1,49,1,2,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1
20191189203,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,4,1,1,1,1,2,2,1,2,3,0,1,2,46,1,1,1,1,1,1,1,1,0,9,1,1,1,1,1,1,1,1
20191189207,4,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,1,1,1,1,1,1,1,5,2,2,2,2,2,2,1,2,5,0,1,2,34,1,1,1,4,2,1,1,1,2,9,1,1,1,1,1,1,1,1
20191189232,2,4,1,2,2,2,2,2,2,2,1,2,1,1,1,1,3,4,1,2,2,1,1,2,2,5,1,2,2,1,2,1,1,2,7,0,1,1,38,1,2,1,3,2,1,1,1,2,7,1,1,1,1,4,1,1,1
20191189246,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,3,6,1,2,2,1,1,1,1,7,2,2,1,1,2,2,1,2,3,0,1,1,53,1,2,1,1,1,1,2,1,0,12,1,1,1,1,1,1,1,1
20191189252,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,4,5,2,2,1,2,1,2,1,7,1,2,2,1,2,2,1,2,4,0,1,2,47,1,1,1,1,1,1,2,1,1,10,1,1,1,1,1,1,1,2
20191189256,1,2,1,2,2,2,2,2,1,2,2,2,3,2,1,3,1,3,2,1,2,2,1,1,1,3,2,2,2,2,2,1,2,4,5,0,1,2,42,1,1,1,4,3,1,1,1,2,3,1,1,1,1,2,2,1,1
20191189275,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,3,8,1,1,1,1,1,2,2,3,2,1,2,1,2,1,1,2,4,0,1,1,47,1,2,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1
20191189326,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,3,5,2,2,2,1,1,1,1,7,2,1,2,1,2,1,1,2,4,0,1,2,48,1,1,1,1,2,1,3,1,1,5,2,1,1,1,1,1,2,1
20191189345,1,4,1,2,2,2,2,2,2,1,2,1,1,1,2,2,4,20,2,2,2,2,2,1,1,1,1,2,1,2,2,2,1,2,4,0,1,2,54,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1
20191189365,2,3,1,2,2,2,2,2,1,2,2,2,1,1,2,1,4,6,1,2,1,2,1,1,1,4,2,2,2,2,2,1,1,2,5,0,1,1,60,1,2,1,1,1,1,2,1,2,7,1,1,1,1,1,1,1,1
20191189382,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,2,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,2,6,0,1,1,36,1,2,1,1,1,1,3,1,3,12,1,1,1,1,2,2,1,1
20191189441,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,3,1,1,1,1,2,1,2,4,1,2,2,2,2,1,1,2,5,0,1,2,43,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2
20191189475,5,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,2,2,5,2,2,2,2,2,1,1,2,6,0,1,2,41,1,1,1,4,2,1,1,1,3,8,1,1,1,1,4,2,1,2
20191189478,2,4,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,5,2,1,1,1,2,1,2,4,2,2,1,2,2,1,1,2,5,0,1,1,48,1,2,1,1,1,1,2,1,2,9,1,1,1,1,1,1,2,1
20191189483,1,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,4,10,2,2,1,1,1,2,1,4,2,2,1,2,2,2,1,2,4,0,1,1,47,1,2,1,1,1,1,3,1,1,9,1,1,1,1,1,1,2,1
20191189489,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,10,2,2,1,2,1,1,1,3,1,1,2,2,2,2,1,2,4,0,1,1,55,1,2,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1
20191189525,5,4,1,2,2,1,2,2,1,2,2,1,1,1,1,1,3,3,1,1,1,1,1,1,1,7,1,2,1,2,2,1,1,2,4,0,1,2,40,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,2,2
20191189529,5,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,3,15,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,2,4,0,1,2,33,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,2
20191189543,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,3,4,1,1,1,2,1,1,2,7,1,2,2,2,2,1,1,2,5,0,1,2,30,1,1,5,2,2,2,3,2,2,1,1,1,1,1,2,2,1,1
20191189557,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,3,3,1,1,2,2,1,2,1,6,1,1,1,2,2,2,1,2,3,0,1,2,40,1,1,1,1,1,1,1,1,0,9,1,1,1,1,2,1,2,2
20191189596,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,5,1,1,1,2,1,1,1,5,2,2,2,2,2,2,1,2,3,0,1,2,46,1,1,1,1,2,1,1,1,0,10,2,1,1,1,2,1,1,1
20191189631,2,3,1,2,2,2,2,2,1,2,2,2,1,1,1,3,3,2,1,1,1,2,2,2,2,7,1,2,1,1,2,1,1,2,4,0,1,2,45,1,1,1,2,2,1,1,1,1,10,1,1,1,1,3,1,1,1
20191189639,3,2,1,2,2,2,2,2,1,2,2,1,1,2,1,1,3,4,1,1,1,1,2,1,1,0,2,2,2,2,2,1,1,2,3,0,1,1,45,1,2,1,1,1,1,1,1,0,9,1,1,1,1,1,1,2,1
20191189671,1,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,4,11,1,1,1,1,1,1,1,7,1,2,2,2,2,1,1,2,3,0,5,1,48,5,2,1,1,1,1,1,1,0,8,2,1,1,1,1,2,1,2
20191189680,1,2,1,2,2,2,2,2,1,1,2,1,1,1,2,1,4,7,1,2,1,2,1,1,2,7,2,1,1,2,2,1,1,2,5,0,1,1,45,3,2,1,1,1,1,1,1,2,11,1,1,1,1,1,1,1,1
20191189740,1,4,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,3,1,2,1,2,1,1,1,3,2,2,2,2,2,1,1,2,4,0,1,2,40,1,1,1,1,1,1,1,1,1,10,1,1,1,1,2,2,1,1
20191189743,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,4,4,2,2,1,2,1,1,2,7,2,2,1,2,2,1,1,2,4,0,1,2,38,1,1,1,2,2,1,1,1,1,9,1,1,1,1,1,1,1,1
20191189787,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,5,1,2,2,2,2,1,1,2,4,0,1,2,37,1,1,1,1,1,1,2,1,1,8,1,1,1,1,2,1,1,1
20191189856,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,3,4,1,1,2,1,1,1,1,7,1,1,1,1,2,1,1,2,4,0,1,1,45,1,2,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1
20191189908,3,4,1,2,2,2,2,2,1,2,2,3,2,4,4,4,2,4,2,2,1,2,1,1,2,3,2,2,1,2,2,2,1,2,4,0,1,1,45,1,2,1,1,1,1,3,1,1,10,1,1,1,1,2,1,2,2
20191189928,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,5,1,2,2,2,2,2,1,2,4,0,1,1,42,1,2,1,1,1,1,1,1,1,7,1,1,1,1,2,1,2,2
20191189941,2,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,4,1,1,1,1,1,1,1,5,1,1,2,2,2,1,1,2,3,0,1,2,48,3,1,3,2,2,2,1,2,0,6,1,1,1,1,1,1,2,2
20191189955,2,4,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,6,2,2,2,2,2,1,2,5,2,2,2,2,2,1,1,4,6,0,1,1,53,1,2,1,1,1,1,3,1,1,5,1,1,1,1,1,1,2,2
20191189958,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,4,1,1,1,1,1,2,2,3,2,2,1,2,2,2,1,2,5,0,1,1,41,1,2,1,1,1,1,2,1,2,10,1,1,1,1,1,2,1,1
20191189963,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,6,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,4,0,1,2,34,3,1,1,2,2,1,1,1,1,9,1,1,1,1,1,1,2,1
20191189991,1,2,1,2,2,2,2,2,1,2,2,3,1,2,2,2,3,4,1,2,2,2,2,1,2,7,2,2,2,2,2,2,1,2,5,0,1,1,38,3,2,3,1,1,2,2,2,2,7,1,1,1,1,4,1,2,1
20191190040,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,3,4,2,2,2,1,2,1,1,7,2,1,2,2,2,2,1,2,4,0,1,2,43,1,1,1,1,1,1,1,1,1,8,1,1,1,1,2,1,2,1
20191190046,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,4,20,2,2,2,2,2,1,2,4,2,1,2,2,2,2,2,3,4,0,3,1,45,1,2,1,1,1,1,1,1,1,5,3,1,1,1,1,1,2,1
20191190054,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,2,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,1,2,4,0,1,2,45,3,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1
20191190107,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,3,3,1,1,1,1,1,1,2,1,5,1,1,1,1,1,1,1,2,3,0,1,2,42,1,1,1,1,1,1,2,1,0,10,1,1,1,1,2,1,1,2
20191190108,5,4,1,2,2,2,2,2,1,2,2,2,4,4,3,3,3,3,1,1,1,1,1,1,2,7,1,2,2,2,1,2,1,2,4,0,1,2,33,3,1,1,1,1,1,1,1,1,8,2,1,1,1,3,1,1,1
20191190127,2,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,2,1,1,1,1,1,1,2,4,1,2,1,2,2,2,2,4,6,0,1,2,41,1,1,1,4,2,1,1,1,3,7,1,1,1,1,1,1,1,1
20191190134,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,3,2,1,1,1,1,1,1,7,2,2,1,2,2,2,1,2,3,0,1,2,51,1,1,1,1,1,1,1,1,0,12,1,1,1,1,1,1,1,2
20191190186,1,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,3,1,1,1,1,1,1,1,7,1,2,1,1,2,1,1,2,3,0,1,2,51,1,1,1,2,2,1,3,1,0,1,1,1,1,1,2,1,1,2
20191190187,2,4,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,6,2,2,1,1,1,2,1,5,2,2,1,1,1,2,1,4,5,0,1,1,53,1,2,1,1,1,1,3,1,2,5,1,1,1,1,1,1,1,1
20191190226,2,1,1,2,2,2,2,2,1,2,2,3,1,1,1,1,1,1,2,2,2,1,1,2,1,4,2,1,1,2,2,2,1,2,4,1,1,2,45,6,1,3,3,2,2,1,2,1,9,1,1,1,1,2,1,2,1
20191190276,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2,4,0,1,2,40,1,1,1,4,3,1,1,1,1,12,1,1,1,1,2,1,1,2
20191190287,1,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,3,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,6,0,1,1,40,1,2,1,1,1,1,1,1,3,8,1,1,1,1,2,1,1,2
20191190296,2,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,8,2,2,2,1,1,1,1,6,2,2,2,2,2,1,1,2,6,0,1,1,57,1,2,1,1,1,1,1,1,3,10,1,1,1,1,1,1,1,1
20191190305,5,4,1,2,2,2,2,2,2,1,2,1,1,1,1,1,4,10,1,1,1,1,1,1,1,7,2,2,2,1,2,1,1,2,3,0,1,1,45,1,2,1,1,1,1,2,1,0,9,1,1,1,1,1,1,1,1
20191190329,1,2,1,2,2,2,2,2,2,2,2,3,1,1,1,1,3,5,1,2,2,1,1,1,1,3,1,1,2,2,2,1,1,2,3,0,1,2,45,1,1,1,1,1,1,1,1,0,8,1,1,1,1,1,1,1,1
20191190332,2,4,1,2,2,2,2,2,1,2,2,3,1,1,1,1,2,5,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,3,0,1,2,44,1,1,1,1,1,1,1,1,0,10,1,1,1,1,1,1,1,1
20191190349,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,8,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,4,0,1,1,40,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1
20191190352,5,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,3,1,2,1,2,2,1,1,7,2,2,2,2,2,2,1,2,3,0,1,1,42,1,2,5,1,1,2,2,2,0,5,1,1,1,1,2,1,1,1
20191190376,5,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,7,2,2,2,2,2,2,1,2,4,0,1,2,27,1,1,1,1,1,1,1,1,1,6,2,1,1,1,2,1,1,1
20191190403,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,3,5,2,2,2,2,1,1,2,3,2,1,2,1,2,2,1,2,4,0,1,2,40,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,2,2
20191190529,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,3,1,0,2,1,1,2,2,2,2,4,2,2,2,2,2,2,1,2,5,0,1,2,33,1,1,1,1,2,1,1,1,2,6,2,1,1,1,2,1,2,1
20191190541,4,4,1,2,2,2,2,2,1,2,2,2,1,3,1,3,2,0,2,2,1,2,1,1,2,7,2,2,2,2,2,1,1,2,10,0,2,2,52,2,1,1,4,2,1,3,1,5,1,1,1,1,1,1,2,1,2
20191190550,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,7,2,2,1,2,2,1,1,2,3,0,1,2,50,1,1,1,1,1,1,1,1,0,8,1,1,1,1,2,1,1,1
20191190567,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,4,10,1,1,1,1,1,2,1,6,2,2,2,2,2,1,1,2,4,0,1,2,41,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1
20191190583,3,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,3,1,2,1,1,1,1,1,7,1,2,2,2,2,2,1,2,4,0,1,2,35,1,1,1,2,2,1,1,1,1,9,1,1,1,1,1,1,1,1
20191190589,2,1,1,2,2,2,2,2,1,2,2,3,1,1,2,1,3,3,1,2,1,2,1,1,1,4,2,1,1,2,1,1,1,2,4,0,1,2,37,1,1,1,2,2,1,1,1,1,6,1,1,1,1,2,1,2,1
20191190595,1,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,8,1,2,2,1,1,1,1,4,2,2,1,2,2,2,1,2,3,1,1,1,46,6,2,5,1,1,2,1,2,0,10,2,1,1,1,1,1,1,1
20191190661,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,7,1,1,1,2,1,1,1,2,4,0,1,2,48,1,1,1,2,2,1,1,1,1,12,1,1,1,1,2,1,1,2
20191190753,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,3,4,1,1,1,1,1,2,2,4,2,1,1,2,2,1,1,2,4,0,2,2,46,3,1,1,1,2,1,1,1,1,9,1,1,1,1,2,1,1,1
20191190770,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,4,1,2,1,2,1,1,1,4,2,2,2,2,2,1,1,2,4,0,1,2,45,1,1,3,1,1,2,3,2,1,4,1,1,1,1,2,1,2,2
20191190774,2,1,1,2,2,2,2,2,1,2,2,3,2,2,2,2,4,3,1,1,1,1,1,2,2,3,2,2,1,2,2,2,1,2,4,0,1,2,37,5,1,1,1,1,1,2,1,1,5,1,1,1,1,1,1,1,1
20191190800,2,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,3,6,1,2,1,2,1,1,2,4,2,1,2,2,2,2,1,2,5,0,1,1,37,1,2,1,1,1,1,2,1,2,9,1,1,1,1,2,1,1,1
20191190805,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,2,2,2,2,1,2,1,1,7,1,2,2,2,2,1,1,2,4,0,1,2,39,1,1,1,4,2,1,1,1,1,8,1,1,1,1,4,1,2,2
20191190894,1,3,1,2,2,2,2,2,1,1,2,1,1,1,1,1,3,6,2,2,1,2,1,1,1,6,2,2,2,2,2,2,1,2,3,0,3,1,62,1,2,1,1,1,1,1,1,0,7,1,1,1,1,1,1,1,2
20191190910,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,3,5,2,1,1,2,2,1,1,7,2,2,1,2,2,2,1,4,5,0,1,2,31,1,1,1,1,1,1,1,1,1,6,2,1,1,1,2,2,1,1
20191190911,2,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,6,1,1,1,1,1,1,1,7,1,2,1,1,1,2,1,2,4,0,1,1,38,1,2,1,1,1,1,1,1,1,9,1,1,1,1,2,1,1,2
20191190927,1,2,1,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,2,2,2,1,1,2,2,5,1,2,2,2,2,1,1,2,3,0,1,1,50,1,2,1,1,1,1,1,1,0,8,1,1,1,1,1,1,1,2
20191190940,1,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,4,7,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,6,4,0,1,2,44,1,1,1,1,1,1,2,1,1,8,1,1,1,1,1,1,1,1
20191190941,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,3,7,1,2,2,1,1,1,1,5,1,2,1,2,2,1,1,2,8,0,1,1,48,1,2,1,1,1,1,2,1,5,4,1,1,1,1,2,1,2,1
20191190970,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,4,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,4,0,1,2,39,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,2
20191191005,1,3,1,2,2,2,2,2,1,2,2,2,2,2,1,3,3,2,1,2,1,1,1,1,1,6,1,2,1,1,2,1,1,2,4,0,1,1,72,1,2,1,1,1,1,2,1,1,10,1,1,1,1,1,1,1,1
20191191019,2,2,1,2,2,2,2,2,1,2,2,2,1,3,3,2,2,1,1,1,1,2,1,1,1,6,1,1,2,2,2,1,1,2,4,0,1,1,47,1,2,1,1,1,1,3,1,1,8,2,1,1,1,2,1,2,1
20191191036,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,1,1,2,2,1,1,1,2,4,2,2,2,2,1,1,1,2,10,0,1,2,37,1,1,1,1,1,1,2,1,0,8,1,1,1,1,1,2,1,1
20191191049,1,3,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,7,0,1,1,40,1,2,3,1,1,2,1,2,2,9,2,1,1,1,1,2,1,2
20191191063,1,3,1,2,2,2,2,2,2,2,2,1,1,1,1,1,3,10,2,2,2,2,2,1,1,2,1,1,1,2,2,2,1,2,4,0,1,2,53,1,1,1,2,2,1,1,1,1,8,1,1,1,1,1,1,1,1
20191191071,5,4,1,2,2,2,2,2,1,2,2,2,1,1,2,1,3,3,1,1,1,1,1,1,1,5,1,2,2,2,2,1,2,6,5,0,1,2,50,1,1,1,1,1,1,2,1,2,5,2,1,1,1,2,2,1,1
20191191080,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,3,4,1,1,1,2,1,1,1,7,1,2,1,1,1,1,1,2,3,0,1,2,42,1,1,1,1,1,1,1,1,0,8,1,1,1,1,2,1,1,1
20191191088,1,4,1,2,2,2,2,2,1,2,1,1,1,1,2,1,4,5,2,2,2,2,1,1,1,5,2,1,1,2,2,1,1,2,3,0,1,2,55,1,1,1,1,1,1,1,1,0,9,1,1,1,1,1,1,2,1
20191191130,3,3,1,2,2,2,2,2,1,2,2,3,1,1,1,2,3,3,2,2,1,1,1,2,2,0,2,2,2,2,2,2,1,2,4,0,3,2,40,1,1,1,1,2,1,1,1,1,9,1,1,1,1,3,2,1,1
20191191136,3,2,1,2,2,1,2,2,2,1,2,2,1,1,1,1,4,1,2,1,2,1,1,2,2,7,2,2,2,2,2,2,2,4,4,0,1,1,39,1,2,1,1,1,1,3,1,1,7,1,1,1,1,1,1,2,1
20191191180,1,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,4,0,1,2,44,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,2
20191191200,1,3,1,2,2,2,2,2,1,2,2,1,1,1,2,1,3,2,1,2,2,2,1,1,2,7,2,2,1,2,2,1,1,2,3,0,1,1,64,1,1,1,1,1,1,1,1,0,10,1,1,1,1,2,1,2,1
20191191245,1,3,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,3,1,2,2,2,2,2,1,2,7,0,1,2,37,3,1,1,4,3,1,1,1,2,6,1,1,1,1,1,1,2,1
20191191279,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,7,2,2,2,1,1,2,2,5,2,1,2,2,2,2,1,2,3,0,1,1,50,1,2,1,1,1,1,1,1,0,8,1,1,1,1,2,1,1,1
20191191282,2,2,1,2,2,2,2,2,1,2,2,3,3,2,2,3,3,15,1,1,2,2,1,1,2,3,2,1,2,2,1,1,1,2,4,0,1,2,48,1,1,1,1,1,1,1,1,1,6,2,1,1,1,2,1,1,1
20191191287,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,4,10,1,2,2,2,2,1,1,7,1,2,2,2,2,1,2,6,5,0,1,1,58,1,2,1,1,1,1,3,1,1,7,2,1,1,1,1,1,2,1
